"Measurer_Initials","Bag_Code","Site_Code","Sex","Nose-To-Wing-Tip-(mm)","Nose-to-Abdomen-Tip-(mm)","%IP-0.5KM","%IP-1KM","%IP-3KM","%IP-5KM","Latitude","Longitude","Day","Month","Num_TOH","Altitude","length_ratio","coll_date"
"AP","C4","C4","F",26.77,16.35,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.610758311542772,18884
"AP","C4","C4","F",24.15,16.44,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.680745341614907,18884
"AP","C4","C4","F",26.41,15.97,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.604695191215449,18884
"AP","C4","C4","F",23.36,15.53,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.664811643835616,18884
"AP","C4","C4","F",25.06,16.39,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.654030327214685,18884
"AP","C4","C4","F",24.82,16.52,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.665592264302981,18884
"AP","C4","C4","F",24.14,15.62,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.647058823529412,18884
"AP","C4","C4","F",23.96,15.27,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.637312186978297,18884
"AP","C4","C4","F",25.62,16.15,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.630366900858704,18884
"AP","C4","C4","F",26.11,15.9,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.608962083492915,18884
"AP","C4","C4","F",26.03,16.98,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.652324241260084,18884
"AP","C4","C4","F",26.07,16.35,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.627157652474108,18884
"AP","C4","C4","F",25.33,15.97,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.630477694433478,18884
"AP","C4","C4","F",24.22,15.83,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.653592072667217,18884
"AP","C4","C4","F",25.84,16.21,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.627321981424149,18884
"AP","C4","C4","F",25.32,15.84,43.410817,47.89159,57.118803,62.054667,40.678313,-74.229538,14,9,26,15.6,0.625592417061611,18884
"AP","C40","C40","F",24.83,19.92,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.80225533628675,18922
"AP","C40","C40","F",25.64,17.41,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.679017160686427,18922
"AP","C40","C40","F",25.86,18.42,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.712296983758701,18922
"AP","C40","C40","F",23.34,18.53,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.793916023993145,18922
"AP","C40","C40","F",26.51,17.48,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.659373821199547,18922
"AP","C40","C40","M",21.07,15.64,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.742287612719506,18922
"AP","C40","C40","M",21.87,15.45,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.706447187928669,18922
"AP","C40","C40","F",23.27,19.45,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.835840137516115,18922
"AP","C40","C40","M",18.39,14.48,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.787384448069603,18922
"AP","C40","C40","F",25.07,20.86,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.832070203430395,18922
"AP","C40","C40","F",25.88,17.92,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.692426584234931,18922
"AP","C40","C40","F",26.68,21.15,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.792728635682159,18922
"AP","C40","C40","F",26.37,19.76,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.749336367083807,18922
"AP","C40","C40","F",22.83,16.35,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.716162943495401,18922
"AP","C40","C40","F",25.42,22.03,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.866640440597954,18922
"AP","C40","C40","F",26.03,19.07,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.732616212063004,18922
"AP","C40","C40","F",25.71,18.67,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.726176584986387,18922
"AP","C40","C40","F",25.55,17.2,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.673189823874755,18922
"AP","C40","C40","M",21.38,16.57,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.775023386342376,18922
"AP","C40","C40","M",21.07,14.39,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.68296155671571,18922
"AP","C40","C40","F",24.55,17.12,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.697352342158859,18922
"AP","C40","C40","F",25.36,16.04,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.632492113564669,18922
"AP","C40","C40","F",26.23,18.67,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.711780404117423,18922
"AP","C40","C40","F",26.15,20.1,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.768642447418738,18922
"AP","C40","C40","F",25.55,17.88,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.699804305283757,18922
"AP","C40","C40","M",21.71,15.67,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.721787194841087,18922
"AP","C40","C40","M",20.63,15.69,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.760542898691226,18922
"AP","C40","C40","M",20.18,15.25,16.08,15.97305,11.271202,10.565867,40.253127,-74.358992,22,10,4,38.35,0.755698711595639,18922
"AP","C41","C41","F",26.75,21.05,17.584862,22.627148,37.001146,45.577058,40.790494,-74.11512,25,10,34,7.23,0.786915887850467,18925
"AP","C41","C41","F",27.31,23.5,17.584862,22.627148,37.001146,45.577058,40.790494,-74.11512,25,10,34,7.23,0.860490662760893,18925
"AP","C41","C41","M",21.32,16.5,17.584862,22.627148,37.001146,45.577058,40.790494,-74.11512,25,10,34,7.23,0.773921200750469,18925
"AP","C41","C41","F",26.87,21.58,17.584862,22.627148,37.001146,45.577058,40.790494,-74.11512,25,10,34,7.23,0.803126163007071,18925
"AP","C41","C41","M",20.75,17,17.584862,22.627148,37.001146,45.577058,40.790494,-74.11512,25,10,34,7.23,0.819277108433735,18925
"AP","C41","C41","M",21.73,17.35,17.584862,22.627148,37.001146,45.577058,40.790494,-74.11512,25,10,34,7.23,0.798435342843995,18925
"RM","C42","C42","F",24.57,17.81,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.724867724867725,18928
"RM","C42","C42","F",27.32,20.61,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.754392386530015,18928
"RM","C42","C42","F",28.03,21.7,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.774170531573314,18928
"RM","C42","C42","M",20.32,15.04,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.740157480314961,18928
"RM","C42","C42","F",25.69,21.29,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.828727131179447,18928
"RM","C42","C42","F",26.29,21.37,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.812856599467478,18928
"RM","C42","C42","F",26.27,19.37,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.737342976779597,18928
"RM","C42","C42","F",25.94,19.89,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.766769468003084,18928
"RM","C42","C42","F",24.29,21.09,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.868258542610128,18928
"RM","C42","C42","F",23.5,17.03,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.72468085106383,18928
"RM","C42","C42","F",24.45,19.71,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.806134969325153,18928
"RM","C42","C42","F",23.69,18.66,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.787674124102997,18928
"RM","C42","C42","M",22.22,16.46,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.740774077407741,18928
"RM","C42","C42","F",25.35,17.74,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.699802761341223,18928
"RM","C42","C42","F",25.97,18.61,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.716596072391221,18928
"RM","C42","C42","M",21.93,15.45,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.704514363885089,18928
"RM","C42","C42","F",23.36,20.16,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.863013698630137,18928
"RM","C42","C42","F",23.68,19.11,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.807010135135135,18928
"RM","C42","C42","M",20.14,16.75,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.831678252234359,18928
"RM","C42","C42","F",22.54,19.97,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.885980479148181,18928
"RM","C42","C42","M",20.87,15.42,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.738859607091519,18928
"RM","C42","C42","F",26.43,19.6,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.741581536133182,18928
"RM","C42","C42","F",24.32,19.2,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.789473684210526,18928
"RM","C42","C42","F",23.97,20.39,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.850646641635378,18928
"RM","C42","C42","F",25.34,21.29,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.84017363851618,18928
"RM","C42","C42","F",24.74,19.28,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.77930476960388,18928
"RM","C42","C42","F",25.52,23.09,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.904780564263323,18928
"RM","C42","C42","F",24.15,21.41,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.886542443064182,18928
"RM","C42","C42","F",25.72,21.43,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.833203732503888,18928
"RM","C42","C42","F",24.69,20.07,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.812879708383961,18928
"RM","C42","C42","F",24.27,19.97,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.822826534816646,18928
"RM","C42","C42","M",20.6,15.69,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.761650485436893,18928
"RM","C42","C42","M",20.62,15.45,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.749272550921435,18928
"RM","C42","C42","M",21.81,16.56,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.759284731774415,18928
"RM","C42","C42","M",21.18,16.53,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.780453257790368,18928
"RM","C42","C42","F",25.52,17.45,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.683777429467085,18928
"RM","C42","C42","M",20.54,15.21,5.87156,9.380189,5.429504,6.946122,40.764272,-74.496562,28,10,20,84.3005,0.740506329113924,18928
"AM","C5","C5","F",25.61,18.23,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.71183131589223,18884
"AM","C5","C5","F",25.82,17.63,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.68280402788536,18884
"AM","C5","C5","M",22.12,15.69,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.709312839059674,18884
"AM","C5","C5","M",20.99,15.68,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.747022391615055,18884
"AM","C5","C5","M",22.3,16.25,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.728699551569507,18884
"AM","C5","C5","F",25.77,18.79,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.729142413659294,18884
"AM","C5","C5","F",25.44,16.91,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.664701257861635,18884
"AM","C5","C5","M",19.65,14.16,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.720610687022901,18884
"AM","C5","C5","F",25.04,18.06,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.721246006389776,18884
"AM","C5","C5","M",20.87,14.73,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.705797795879253,18884
"AM","C5","C5","M",19.82,14.91,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.752270433905146,18884
"AM","C5","C5","F",26.37,17.95,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.680697762609025,18884
"AM","C5","C5","F",26.02,19,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.730207532667179,18884
"AM","C5","C5","M",21.42,16.75,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.781979458450047,18884
"AM","C5","C5","M",21.64,15.35,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.709334565619224,18884
"AM","C5","C5","M",21.36,16.32,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.764044943820225,18884
"AM","C5","C5","M",21.08,14.29,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.677893738140417,18884
"AM","C5","C5","M",21.55,15.51,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.719721577726218,18884
"AM","C5","C5","F",26.15,19.58,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.748757170172084,18884
"AM","C5","C5","F",27.24,18.64,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.684287812041116,18884
"AM","C5","C5","M",20.78,15.67,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.754090471607315,18884
"AM","C5","C5","M",19.84,14.65,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.738407258064516,18884
"AM","C5","C5","M",21.49,15.57,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.724523033969288,18884
"AM","C5","C5","M",22.44,17.34,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.772727272727273,18884
"AM","C5","C5","M",21.58,15.22,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.705282669138091,18884
"AM","C5","C5","M",19.51,13.65,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.699641209636084,18884
"AM","C5","C5","M",20.66,15.11,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.73136495643756,18884
"AM","C5","C5","M",21.93,15.95,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.727314181486548,18884
"AM","C5","C5","M",21.18,17.34,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.818696883852691,18884
"AM","C5","C5","F",26.79,20.9,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.780141843971631,18884
"AM","C5","C5","M",22.23,15.41,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.693207377417904,18884
"AM","C5","C5","M",21.98,17.46,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.794358507734304,18884
"AM","C5","C5","M",22.4,17.05,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.761160714285714,18884
"AM","C5","C5","F",24.21,17.59,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.726559273027675,18884
"AM","C5","C5","M",21.74,16.61,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.764029438822447,18884
"AM","C5","C5","M",20.4,15.19,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.744607843137255,18884
"AM","C5","C5","M",22.26,14.94,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.671159029649596,18884
"AM","C5","C5","M",22,15.76,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.716363636363636,18884
"AM","C5","C5","M",20.98,15.37,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.732602478551001,18884
"AM","C5","C5","M",19.85,15.44,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.777833753148615,18884
"AM","C5","C5","M",19.45,14.55,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.748071979434447,18884
"AM","C5","C5","M",19.48,15.01,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.770533880903491,18884
"AM","C5","C5","M",20.78,14.48,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.696823869104909,18884
"AM","C5","C5","M",22.54,17.12,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.759538598047915,18884
"AM","C5","C5","M",19.61,14.2,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.724120346761856,18884
"AM","C5","C5","M",22.55,15.05,46.870561,45.135375,56.469395,61.70855,40.679985,-74.230688,14,9,26,17.64,0.667405764966741,18884
"AP","C6","C6","F",24.54,16.27,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.662999185004075,18889
"AP","C6","C6","F",26.02,17.25,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.662951575710992,18889
"AP","C6","C6","M",20.96,14.74,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.70324427480916,18889
"AP","C6","C6","M",22.05,14.89,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.675283446712018,18889
"AP","C6","C6","F",23.82,15.78,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.662468513853904,18889
"AP","C6","C6","M",20.91,13.17,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.629842180774749,18889
"AP","C6","C6","M",20.64,14.46,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.700581395348837,18889
"AP","C6","C6","M",22.18,15.19,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.684851217312894,18889
"AP","C6","C6","M",20.17,14.68,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.727813584531482,18889
"AP","C6","C6","M",20.15,13.95,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.692307692307692,18889
"AP","C6","C6","M",21.33,14.32,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.671354899203001,18889
"AP","C6","C6","M",21.61,15.2,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.703378065710319,18889
"AP","C6","C6","F",25.29,17.66,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.698299723210755,18889
"AP","C6","C6","M",21.18,14.26,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.673276676109537,18889
"AP","C6","C6","M",21.83,15.19,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.695831424644984,18889
"AP","C6","C6","M",21.17,14.88,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.702881435994332,18889
"AP","C6","C6","M",20.34,14.66,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.720747295968535,18889
"AP","C6","C6","M",21.26,15.67,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.737064910630292,18889
"AP","C6","C6","M",19.69,14.95,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.759268664296597,18889
"AP","C6","C6","M",21.63,14.83,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.685621821544152,18889
"AP","C6","C6","F",24.74,15.8,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.638641875505255,18889
"AP","C6","C6","F",25.22,16.77,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.664948453608247,18889
"AP","C6","C6","F",25.13,18.18,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.723438121766813,18889
"AP","C6","C6","F",25.32,16.39,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.647314375987362,18889
"AP","C6","C6","F",26.08,18.15,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.695935582822086,18889
"AP","C6","C6","M",21.53,13.92,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.646539712029726,18889
"AP","C6","C6","M",21.46,14.28,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.66542404473439,18889
"AP","C6","C6","F",27.15,18.31,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.674401473296501,18889
"AP","C6","C6","F",26.09,18.26,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.699885013415102,18889
"AP","C6","C6","M",20.86,14.53,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.696548418024928,18889
"AP","C6","C6","M",21.4,15.28,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.714018691588785,18889
"AP","C6","C6","M",21.93,16.27,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.741906064751482,18889
"AP","C6","C6","M",20.14,13.78,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.684210526315789,18889
"AP","C6","C6","F",24.75,16.57,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.669494949494949,18889
"AP","C6","C6","F",23.23,15.14,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.651743435213087,18889
"AP","C6","C6","M",20.05,14.15,59.854525,46.093437,55.705466,60.989305,40.679975,-74.233144,19,9,26,13.52,0.70573566084788,18889
"AM","C7","C7","F",26.32,17.06,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.648176291793313,18889
"AM","C7","C7","F",26.22,17.24,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.657513348588863,18889
"AM","C7","C7","F",23.76,15.7,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.660774410774411,18889
"AM","C7","C7","M",21.07,14.78,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.701471286188894,18889
"AM","C7","C7","M",21.63,16.58,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.766527970411465,18889
"AM","C7","C7","M",21.72,15.11,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.695672191528545,18889
"AM","C7","C7","F",27.14,17.93,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.660648489314665,18889
"AM","C7","C7","F",26.18,17.69,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.675706646294882,18889
"AM","C7","C7","F",27.05,18.15,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.67097966728281,18889
"AM","C7","C7","M",20.42,14.76,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.722820763956905,18889
"AM","C7","C7","M",20.38,14.41,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.707065750736016,18889
"AM","C7","C7","M",22.11,15.1,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.682948891904116,18889
"AM","C7","C7","M",21.29,15.6,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.732738374823861,18889
"AM","C7","C7","F",24.73,17.8,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.719773554387384,18889
"AM","C7","C7","F",24.63,14.1,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.572472594397077,18889
"AM","C7","C7","M",20.19,14.53,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.719663199603764,18889
"AM","C7","C7","M",22.21,15.04,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.677172444844665,18889
"AM","C7","C7","M",20.32,13.94,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.686023622047244,18889
"AM","C7","C7","M",20.48,14.25,50.495392,48.167334,56.306975,61.331598,40.678373,-74.231683,19,9,26,13.22,0.69580078125,18889
"AP","C8","C8","M",21.82,14.17,57.43237,48.421249,55.779296,60.826512,40.678673,-74.233381,20,9,26,13.78,0.649404216315307,18890
"AP","C8","C8","F",26.55,16.72,57.43237,48.421249,55.779296,60.826512,40.678673,-74.233381,20,9,26,13.78,0.629755178907721,18890
"AP","C8","C8","M",20.09,14.22,57.43237,48.421249,55.779296,60.826512,40.678673,-74.233381,20,9,26,13.78,0.707814833250373,18890
"AP","C8","C8","M",22.02,14.85,57.43237,48.421249,55.779296,60.826512,40.678673,-74.233381,20,9,26,13.78,0.674386920980926,18890
